id,store,address,city,state,zip,country,phone,latitude,longitude
148,EAST BRUNSWICK,325 STATE ROUTE 18,EAST BRUNSWICK,NJ,08816,US,732-651-3284,40.4555,-74.4021
157,EAST HANOVER,240 ROUTE 10 WEST,EAST HANOVER,NJ,07936,US,973-428-0889,40.8092,-74.3722
426,FREEHOLD RACEWAY MALL,650 TROTTER&#39;S WAY,FREEHOLD,NJ,07728,US,732-358-1400,40.252,-74.2966
719,STAFFORD PARK,223 STAFFORD PARK BLVD.,MANAHAWKIN,NJ,08050,US,609-597-5396,39.7087,-74.2852
85,WRANGLEBOROUGH CONSUMER SQUARE,210 CONSUMER SQUARE,MAYS LANDING,NJ,08330,US,609-407-1711,39.4509,-74.6295
82,EAST GATE SQUARE,1300 NIXON DRIVE,MT LAUREL,NJ,08054,US,856-802-1225,39.9397,-74.9594
672,PARAMUS TOWNE SQUARE,"240 ROUTE 17, NORTH",PARAMUS,NJ,07652,US,201-261-2926,40.935,-74.0678
105,NASSAU PARK PAVILION,530 NASSAU PARK BLVD,PRINCETON,NJ,08540,US,609-419-1661,40.3059,-74.6796
196,ROCKAWAY PLAZA,387 MOUNT HOPE AVENUE,ROCKAWAY,NJ,07866,US,973-659-1950,40.9067,-74.5597
1108,HADLEY CENTER,4999 STELTON ROAD,SOUTH PLAINFIELD,NJ,07080,US,908-226-4912,40.550172,-74.425678
1032,ROUTE 22 RETAIL CENTER,2700A ROUTE 22 EAST,UNION,NJ,07083,US,908-964-2580,40.6871,-74.3107
1302,CUMBERLAND MALL,"3849 S DELSEA DRIVE, SPACE G0000",VINELAND,NJ,08360,US,856-776-7630,39.43,-75.038
319,WAYNE TOWNE CENTER,76 WILLOWBROOK BLVD,WAYNE,NJ,07470,US,973-200-8077,40.8886,-74.2536
450,WOODBRIDGE CENTER,366 WOODBRIDGE CENTER DRIVE,WOODBRIDGE,NJ,07095,US,732-621-8400,40.5554,-74.2983
1116,CORONADO CENTER,"6600 MENAUL BLVD. NE, SUITE 2000-1",ALBUQUERQUE,NM,87110,US,505-884-4415,35.106585,-106.575485
1034,COTTONWOOD PLACE,3550 STATE HIGHWAY 528 NW,ALBUQUERQUE,NM,87114,US,505-899-0355,35.2054,-106.653
1271,FARMINGTON PAVILION,5050 MAIN STREET,FARMINGTON,NM,87402,US,505-793-8034,36.7667,-108.149
1076,LAS CRUCES,200 NORTH TELSHOR BLVD.,LAS CRUCES,NM,88011,US,575-522-9756,32.3198,-106.747
440,GALLERIA AT SUNSET,1308 WEST SUNSET ROAD,HENDERSON,NV,89014,US,702-855-5000,36.0679,-115.041
1266,FASHION SHOW MALL,"3200 LAS VEGAS BLVD, SUITE D700",LAS VEGAS,NV,89109,US,702-479-1266,36.127,-115.17
1215,MEADOWOOD MALL,5354 MEADOWOOD MALL CIRCLE,RENO,NV,89502,US,775-636-7838,39.473,-119.783
667,CROSSGATES MALL,1 CROSSGATES MALL ROAD,ALBANY,NY,12203,US,518-218-7410,42.69,-73.8535
1237,BOULEVARD MALL,640 ALBERTA DRIVE,AMHERST,NY,14226,US,716-242-6903,42.9868,-78.8193
705,FINGERLAKES CROSSING,1620 CLARK STREET ROAD,AUBURN,NY,13021,US,315-258-3750,42.9248,-76.6088
1137,TOWNE CENTER AT BATAVIA,4180 VETERANS MEMORIAL DRIVE,BATAVIA,NY,14020,US,585-344-7150,43.0133496699494,-78.2039176298671
1318,BAY SHORE MALL - SUITE A,1701 SUNRISE HIGHWAY,BAY SHORE,NY,11706,US,631-892-8242,40.736954,-73.243908
01,BINGHAMTON,347 COURT ST.,BINGHAMTON,NY,13904,US,607-724-4361,42.1048,-75.89
422,WALDEN GALLERIA,2 WALDEN GALLERIA,BUFFALO,NY,14225,US,716-651-0600,42.9138,-78.764
04,GREAT NORTHERN MALL,4081 STATE HIGHWAY 31,CLAY,NY,13041,US,315-652-7674,43.1885,-76.2274
1060,COMMACK SHOPPING CENTER,6070 JERICHO TURNPIKE,COMMACK,NY,11725,US,631-499-1410,40.8406,-73.3063
1243,ERIE CANAL CENTRE,3469 ERIE BLVD. EAST - SPACE 1,DEWITT,NY,13214,US,315-802-0005,43.04443,-76.066123
464,ROOSEVELT FIELD,630 OLD COUNTRY ROAD,GARDEN CITY,NY,11530,US,516-247-6400,40.7386,-73.6125
1406,WOODHAVEN,73-25 WOODHAVEN BOULEVARD,GLENDALE,NY,11385,US,347-396-9636,40.71014,-73.858315
782,SOUTHERN TIER CROSSING,1216 COUNTY ROUTE 64,HORSEHEADS,NY,14845,US,607-796-0850,42.1583,-76.8529
156,PYRAMID MALL,40 CATHERWOOD ROAD,ITHACA,NY,14850,US,607-257-5077,42.4821,-76.4898
154,HUDSON VALLEY MALL,"1300 ULSTER AVE., SUITE 127",KINGSTON,NY,12401,US,845-382-2151,41.9678,-73.9849
262,SMITH HAVEN MALL,620 SMITH HAVEN MALL,LAKE GROVE,NY,11755,US,631-265-2987,40.8642,-73.1338
4611,LATHAM FARMS,"579 TROY SCHENECTADY ROAD #101, SUITE A",LATHAM,NY,12110,US,518-213-3478,42.752953,-73.763981
1317,SUNRISE MALL,1188 SUNRISE MALL,MASSAPEQUA,NY,11758,US,516-710-7088,40.68143,-73.43332
4605,MELVILLE MALL,870 WALT WHITMAN ROAD,MELVILLE,NY,11747,US,631-421-3028,40.799,-73.41
15,CRYSTAL RUN GALLERIA,"1 N. GALLERIA DRIVE, SUITE 132",MIDDLETOWN,NY,10941,US,845-692-5035,41.4523,-74.3684
756,SANGERTOWN SQUARE,ROUTE 5 AND 5A,NEW HARTFORD,NY,13413,US,315-798-9626,43.0823,-75.314
1085,SOUTHSIDE MALL,"5006 STATE HIGHWAY 23, SUITE 1C",ONEONTA,NY,13820,US,607-432-0203,42.4469,-75.0466
689,QUAKER CROSSING,3434 AMELIA DRIVE,ORCHARD PARK,NY,14127,US,716-821-1616,42.7925,-78.7867
1185,GATEWAY CENTER II,499-64 SUNRISE HIGHWAY,PATCHOGUE,NY,11772,US,631-891-4044,40.77863,-73.04027134
159,CHAMPLAIN CENTRE NORTH,60 SMITHFIELD BLVD,PLATTSBURGH,NY,12901,US,518-562-1121,44.7031,-73.4906
16,POUGHKEEPSIE GALLERIA,2001 SOUTH RD,POUGHKEEPSIE,NY,12601,US,845-297-4767,41.6253,-73.9216
164,AVIATION MALL,"578 AVIATION ROAD, SPACE D-103",QUEENSBURY,NY,12804,US,518-743-8790,43.3263,-73.6789
1095,OLD COUNTRY ROAD 58 CENTER,1779 OLD COUNTRY ROAD,RIVERHEAD,NY,11901,US,631-727-1395,40.922312,-72.702162
06,THE MALL AT GREECE RIDGE,304 GREECE RIDGE CENTER,ROCHESTER,NY,14626,US,585-227-3730,43.2049,-77.6938
427,MARKETPLACE MALL,305 MIRACLE MILE DRIVE,ROCHESTER,NY,14623,US,585-697-7400,43.0826,-77.6351
22,WILTON MALL AT SARATOGA,3065 RT. 50,SARATOGA SPRINGS,NY,12866,US,518-583-7218,43.1036,-73.7374
626,SHOPS ON RICHMOND AVENUE,2505 RICHMOND AVENUE,STATEN ISLAND,NY,10314,US,718-982-7260,40.5865,-74.1674
1046,DESTINY USA,10311 DESTINY USA DRIVE,SYRACUSE,NY,13204,US,315-471-7770,43.067,-76.1721
1221,GREEN ACRES COMMONS,7 GREEN ACRES COMMONS,VALLEY STREAM,NY,11582,US,516-256-8722,40.66263,-73.7226
02,TOWN SQUARE MALL,2433 VESTAL PKWY EAST,VESTAL,NY,13850,US,607-797-5220,42.0983,-76.0087
28,COBBLESTONE COURT,20 COBBLESTONE COURT DRIVE,VICTOR,NY,14564,US,585-223-1530,43.0306,-77.4379
158,SALMON RUN MALL,21143 SALMON RUN LOOP WEST,WATERTOWN,NY,13601,US,315-786-8681,43.9793,-75.9531
195,TOWNE CENTER AT WEBSTER,1062 RIDGE ROAD,WEBSTER,NY,14580,US,585-872-1080,43.2111,-77.4492
1083,PALISADES CENTER,2400 PALISADES CENTER DRIVE,WEST NYACK,NY,10994,US,845-353-1086,41.0967,-73.9574
690,THE SOURCE,1 MAPLE AVENUE,WHITE PLAINS,NY,10605,US,914-328-3487,41.0292,-73.7589
14,EASTGATE PLAZA,5105 TRANSIT RD,WILLIAMSVILLE,NY,14221,US,716-565-0417,42.9865,-78.6939
628,RIDGE HILL,45 FITZGERALD STREET,YONKERS,NY,10710,US,914-964-0580,40.9666,-73.8574
1199,JEFFERSON VALLEY MALL,650 LEE BOULEVARD,YORKTOWN HEIGHTS,NY,10598,US,914-302-5452,41.329,-73.808
1119,THE PLAZA AT CHAPEL HILL,498 HOWE AVE,AKRON,OH,44221,US,330-923-8224,41.1166093830349,-81.4770132385824
63,MARKET SQUARE AT MONTROSE,4036 MEDINA ROAD,AKRON,OH,44333,US,330-668-1231,41.1357,-81.6418
121,BAINBRIDGE SHOPPING CENTER,7305 MARKETPLACE DRIVE,AURORA,OH,44202,US,330-562-4200,41.3495,-81.3881
278,MALL AT FAIRFIELD COMMONS,"2727 FAIRFIELD COMMONS, UNIT 6",BEAVERCREEK,OH,45431,US,937-426-2955,39.7663,-84.0567
686,APPLEWOOD COMMONS,550 BOARDMAN-POLAND ROAD,BOARDMAN,OH,44514,US,330-629-6871,41.025288,-80.645227
64,BELDEN PARKE CROSSINGS,5544 N.W. DRESSLER ROAD,CANTON,OH,44720,US,330-966-0990,40.8613,-81.4322
1218,GUERNSEY CROSSING,1251 N BRIDGE STREET,CHILLICOTHE,OH,45601,US,740-772-2424,39.361513,-82.974679
1260,COLERAIN TOWNE CENTER,10180 COLERAIN AVENUE,CINCINNATI,OH,45251,US,513-370-5022,39.261156,-84.601315
71,EASTGATE PAVILION,650 EASTGATE SOUTH DRIVE,CINCINNATI,OH,45245,US,513-752-5525,39.0952,-84.2755
1281,SYCAMORE PLAZA,"7800 MONTGOMERY ROAD, UNIT 275",CINCINNATI,OH,45236,US,513-370-5024,39.201,-84.377
74,WESTERN HILLS MARKET PLACE,5555 GLENWAY AVENUE,CINCINNATI,OH,45238,US,513-347-7570,39.1321,-84.6118
4610,EASTON TOWN CENTER,4304 EASTON GATEWAY DRIVE,COLUMBUS,OH,43219,US,614-472-4759,40.054859,-82.904605
4600,POLARIS FASHION PLACE,"1510 POLARIS PARKWAY, SUITE A",COLUMBUS,OH,43240,US,614-410-0018,40.147007,-82.980228
1045,DAYTON MALL,"2700 MIAMISBURG CENTERVILLE ROAD, SUITE 388",DAYTON,OH,45459,US,937-436-5754,39.6332,-84.2189
405,DUBLIN,6111 SAWMILL ROAD,DUBLIN,OH,43017,US,614-798-1111,40.0907,-83.0943
106,MIDWAY MARKET SQUARE,360 MARKET DR,ELYRIA,OH,44035,US,440-324-4100,41.3907,-82.1101
1138,HOBBY LOBBY PLAZA,1960 TIFFIN AVENUE,FINDLAY,OH,45840,US,419-423-5830,41.0552098068853,-83.6082534442332
291,PARKWAY CENTRE,1656 STRINGTOWN ROAD,GROVE CITY,OH,43123,US,614-801-1033,39.8807,-83.0396
241,BRIDGEWATER FALLS,3363 PRINCETON ROAD,HAMILTON,OH,45011,US,513-892-4302,39.3888,-84.5047
1021,INDIAN MOUND MALL,771 SOUTH 30TH STREET,HEATH,OH,43056,US,740-522-5555,40.0298,-82.448
329,TANGLEWOOD PLAZA,1825 HILLIARD-ROME ROAD,HILLIARD,OH,43026,US,614-777-1396,39.9888,-83.1543
48,SPRING MEADOW,1407 SPRING MEADOW DRIVE,HOLLAND,OH,43528,US,419-867-0810,41.6156,-83.696
384,NORTH HEIGHTS PLAZA,8220 OLD TROY PIKE,HUBER HEIGHTS,OH,45424,US,937-237-1900,39.8744,-84.1336
604,RIVER VALLEY MALL,1500 RIVER VALLEY CIRCLE,LANCASTER,OH,43130,US,740-654-6215,39.7319,-82.6262
1183,LIBERTY CENTER,7675 WAREHOUSE ROW,LIBERTY TOWNSHIP,OH,45069,US,513-712-9048,39.372452,-84.369052
434,LEGACY VILLAGE,24545 CEDAR ROAD,LYNDHURST,OH,44124,US,216-706-9400,41.504,-81.5043
173,DEERFIELD TOWN CENTER,5700 DEERFIELD BOULEVARD,MASON,OH,45040,US,513-770-4070,39.3088,-84.3165
1118,GREAT LAKES MALL,"7850 MENTOR AVE, SUITE 1044",MENTOR,OH,44060,US,440-299-6005,41.658732,-81.360728
1315,NEW TOWNE MALL,"400 MILL AVE SE, SUITE C1",NEW PHILADELPHIA,OH,44663,US,330-556-5296,40.48,-81.44
174,ROMAR PLAZA,5809 YOUNGSTOWN-WARREN ROAD,NILES,OH,44446,US,330-505-9233,41.2099,-80.7465
468,GREAT NORTHERN MALL,200 GREAT NORTHERN MALL,NORTH OLMSTED,OH,44070,US,440-686-2400,41.4179,-81.9065
66,ONTARIO TOWNE CENTER,2235 WALKER LAKE ROAD,ONTARIO,OH,44903,US,419-747-2727,40.7878,-82.5952
1171,THE SHOPPES AT PARMA,8113 W RIDGEWOOD DRIVE,PARMA,OH,44129,US,440-345-3035,41.382178,-81.743378
727,SANDUSKY PAVILLION,4020 MILAN ROAD (RTE. 250),SANDUSKY,OH,44870,US,419-621-1660,41.4207,-82.6738
1219,BECHTLE CROSSING,1690 N BECHTLE AVENUE,SPRINGFIELD,OH,45504,US,937-523-0027,39.947,-83.832
233,FORT STEUBEN MALL,100 MALL DRIVE,STEUBENVILLE,OH,43952,US,740-266-6323,40.3668,-80.671
193,WESTFIELD SHOPPINGTOWN SOUTH PARK,17071 SOUTHPARK CENTER,STRONGSVILLE,OH,44136,US,440-268-9153,41.3079,-81.8184
232,WESTFIELD SHOPPINGTOWN FRANKLIN PARK,5001 MONROE STREET,TOLEDO,OH,43623,US,419-474-0170,41.693,-83.6417
170,CROCKER PARK,300 CROCKER PARK BLVD,WESTLAKE,OH,44145,US,440-835-3723,41.4592,-81.9543
1236,WAYNE TOWN CENTER,4027 BURBANK ROAD,WOOSTER,OH,44691,US,330-234-5183,40.850016,-81.944452
1022,SHOPS AT BROKEN ARROW,1620 E. HILLSIDE DRIVE,BROKEN ARROW,OK,74012,US,918-355-3310,36.0675,-95.7729
1109,LAWTON TOWN CENTER,261 NW 2ND STREET,LAWTON,OK,73501,US,580-350-3079,34.6121695424386,-98.3879636766904
1082,TOWN CENTER PLAZA,7095 SE 29TH STREET,MIDWEST CITY,OK,73110,US,405-732-0820,35.4378,-97.4048
1080,FRITTS FARM,760 SW 19TH STREET,MOORE,OK,73160,US,405-237-1585,35.3177,-97.5013
1079,SHOPS AT QUAIL SPRING,14200 N. PENNSYLVANIA AVENUE,OKLAHOMA CITY,OK,73134,US,405-749-4610,35.6148,-97.548
1081,WESTGATE MARKETPLACE,6601 SW 3RD STREET,OKLAHOMA CITY,OK,73128,US,405-491-2570,35.4633,-97.6298
1000,TULSA HILLS SHOPPING CENTER,7523 S. OLYMPIA AVENUE,TULSA,OK,74132,US,918-447-1100,36.0538,-96.002
1001,SOLLCO UNION PLAZA,10021 E 71ST STREET,TULSA,OK,74133,US,918-249-4444,36.0614,-95.8652
676,CASCADE VILLAGE SHOPPING CENTER,"63455 N HIGHWAY 97, SUITE 8",BEND,OR,97701,US,541-317-4820,44.1002,-121.303
679,JOHNSON CREEK CROSSING,9600 SE 82ND STREET,CLACKAMAS,OR,97086,US,503-788-7616,45.454,-122.577
673,DELTA OAKS,1030 GREENACRES ROAD,EUGENE,OR,97408,US,541-344-9622,44.0911,-123.096
677,GRESHAM TOWN FAIR,700 NW EASTMAN PARKWAY,GRESHAM,OR,97030,US,503-667-1950,45.5025,-122.434
670,CROSSROADS SHOPPING CENTER,7280 NW BUTLER STREET,HILLSBORO,OR,97124,US,503-547-2904,45.5352,-122.905
675,MERIDIAN SQUARE,17799 LOWER BOONES FERRY ROAD,LAKE OSWEGO,OR,97035,US,503-635-3800,45.3984,-122.743
4616,NORTHGATE MARKETPLACE,293 ROSSANLEY DRIVE - SUITE A,MEDFORD,OR,97501,US,541-930-3254,42.342,-122.886
678,HAYDEN MEADOWS SQUARE,1140 N. HAYDEN MEADOWS DRIVE,PORTLAND,OR,97217,US,503-285-5040,45.5941,-122.677
674,SALEM,275 LANCASTER DRIVE,SALEM,OR,97301,US,503-363-4860,44.9308,-122.985
342,WASHINGTON SQUARE,9402 SW WASHINGTON SQUARE ROAD,TIGARD,OR,97223,US,503-598-3081,45.4519,-122.78
1169,HAMILTON CROSSING,"707 NORTH KROCKS RD, SUITE 101",ALLENTOWN,PA,18106,US,484-866-9428,40.566398,-75.561625
97,LOGAN TOWN CENTER,149 FALON LANE,ALTOONA,PA,16602,US,814-941-2273,40.487,-78.3841
1209,GREENWOOD PLAZA,400 GREENWOOD PLAZA,BUTLER,PA,16001,US,(724) 234-3505,40.879485,-79.950971
1333,CAPITAL CITY MALL,3595 CAPITAL CITY MALL DRIVE,CAMP HILL,PA,17011,US,717-265-0312,40.221971,-76.9344379
1197,FRANKLIN CENTER,1320 LINCOLN WAY E - UNIT 1,CHAMBERSBURG,PA,17202,US,717-446-8115,39.925644,-77.631052
310,PROVIDENCE TOWN CENTER,400 FRONT STREET,COLLEGEVILLE,PA,19426,US,610-409-9790,40.1639,-75.4796
1012,CRANBERRY CROSSROADS,2021 MACKENZIE WAY,CRANBERRY TWP.,PA,16066,US,724-778-3010,40.6876,-80.0876
83,BRANDYWINE SQUARE,1026 E. LANCASTER AVENUE,DOWNINGTOWN,PA,19335,US,610-518-5200,40.0162,-75.6796
230,THE VILLAGE AT SOUTHMONT CENTER,4423 BIRKLAND PLACE,EASTON,PA,18045,US,610-330-0383,40.6575,-75.2865
30,MILLCREEK PAVILION,2088 INTERCHANGE RD,ERIE,PA,16565,US,814-864-3500,42.07,-80.1044
81,COURT AT OXFORD VALLEY,150 COMMERCE BLVD.,FAIRLESS HILLS,PA,19030,US,215-946-8750,40.1807,-74.8697
110,HEMPFIELD POINTE PLAZA,"RR 17, BOX 18",GREENSBURG,PA,15601,US,724-522-9777,40.3106,-79.5965
252,WESTMORELAND MALL,5289 ROUTE 30,GREENSBURG,PA,15601,US,724-853-1752,40.2975,-79.5061
382,NORTH HANOVER MALL,1155 CARLISLE STREET,HANOVER,PA,17331,US,717-632-9362,39.8221,-76.9954
39,COLONIAL COMMONS,5086 JONESTOWN RD,HARRISBURG,PA,17112,US,717-652-3174,40.3122,-76.8058
129,THE WATERFRONT,350 EAST WATERFRONT DRIVE,HOMESTEAD,PA,15120,US,412-476-9940,40.4101,-79.9111
1110,KING OF PRUSSIA MALL,"160 N GULPH ROAD, SUITE 4000",KING OF PRUSSIA,PA,19406,US,484-751-0071,40.0875,-75.3942
1294,SHOPPES AT BELMONT,1587 FRUITVILLE PIKE,LANCASTER,PA,17601,US,(717) 406-1010,40.067161,-76.311267
1142,MCCANDLESS CROSSING,830 PROVIDENCE BOULEVARD,MCCANDLESS,PA,15237,US,412-548-0012,40.5691333410805,-80.0196676673149
328,BEAVER VALLEY MALL,675 ROUTE 18,MONACA,PA,15061,US,724-770-9081,40.6755,-80.313
1107,MONROEVILLE MALL,501 MONROEVILLE MALL,MONROEVILLE,PA,15146,US,412-843-0024,40.429465,-79.797445
341,MONTGOMERY MALL,113 MONTGOMERY MALL,NORTH WALES,PA,19454,US,215-368-2186,40.2358,-75.2458
80,LIBERTY PLAZA,20 FRANKLIN MILLS BLVD.,PHILADELPHIA,PA,19154,US,215-637-3230,40.0855,-74.9675
42,ROBINSON TOWN CENTRE,5000 ROBINSON CENTRE DRIVE,PITTSBURGH,PA,15205,US,412-787-1330,40.4532,-80.1564
638,SOUTH HILLS VILLAGE,"301 SOUTH HILLS VILLAGE DRIVE, SUITE #201",PITTSBURGH,PA,15241,US,412-831-5570,40.3438,-80.0574
99,THE METROPLEX,2430 CHEMICAL ROAD,PLYMOUTH MEETING,PA,19462,US,610-260-4400,40.1056,-75.2936
229,COVENTRY MALL,ROUTE 724 AND ROUTE 100,POTTSTOWN,PA,19465,US,610-323-7100,40.2368,-75.6609
23,BROADCASTING SQUARE,"2767 PAPER MILL ROAD, SPACE F",READING,PA,19610,US,610-373-7366,40.3595,-75.9827
4618,VIEWMONT MALL,440 VIEWMONT MALL,SCRANTON,PA,18508,US,570-483-3442,41.45824428,-75.65571522
389,MONROE COMMONS,486 MARTKETPLACE,SELINSGROVE,PA,17870,US,570-743-1780,40.8434,-76.8368
112,THE COLONNADE AT STATE COLLEGE,325 LOWES BLVD,STATE COLLEGE,PA,16803,US,814-861-1350,40.8125,-77.9073
1127,BARTONSVILLE SQUARE,500 COMMERCE BLVD,STROUDSBURG,PA,18360,US,570-421-7501,40.998599,-75.265962
188,GALLERIA AT PITTSBURGH MILLS,329 PITTSBURGH MILLS CIRCLE,TARENTUM,PA,15084,US,724-274-0240,40.5726,-79.7933
1233,FAYETTE CROSSING,320 WALMART DRIVE,UNIONTOWN,PA,15401,US,724-415-3460,39.91689,-79.754974
24,STRABANE SQUARE,347 WASHINGTON ROAD,WASHINGTON,PA,15301,US,724-229-7556,40.1893,-80.2265
242,CENTURY I I I MALL,"3075 CLAIRTON ROAD, SPACE 800",WEST MIFFLIN,PA,15123,US,412-650-0132,40.3369,-79.943
171,ALLENTOWN,2631 MACARTHER ROAD,WHITEHALL,PA,18052,US,610-231-0691,40.647,-75.4908
07,ARENA HUB PLAZA,479 ARENA HUB PLAZA,WILKES-BARRE,PA,18702,US,570-823-8288,41.2391,-75.8403
277,LYCOMING MALL,300 LYCOMING MALL CIRCLE,WILLIAMSPORT,PA,17756,US,570-546-2625,41.239,-76.8259
98,PLAZA AT WILLOW GROVE,2510 MORELAND RD,WILLOW GROVE,PA,19090,US,215-657-8977,40.1423,-75.1207
274,YORK TOWN CENTER,2925 CONCORD ROAD,YORK,PA,17402,US,717-751-4450,39.9845,-76.6673
31,MARKET SQUARE,RT. 30 &amp; KENNETH ROAD,YORK,PA,17404,US,717-848-1696,39.9746,-76.7625
163,THE CROSSING AT SMITHFIELD,"371 PUTNAM PIKE, SUITE 300",SMITHFIELD,RI,02917,US,401-232-0051,41.875,-71.5168
1307,RHODE ISLAND MALL,650 BALD HILL ROAD,WARWICK,RI,02886,US,(401) 773-9008,41.71930937,-71.48037426
780,MIDTOWN PARK,140 FRITZ DRIVE,ANDERSON,SC,29621,US,864-225-7252,34.5516,-82.6745
1067,BLUFFTON TARGET CENTER,"1050 FORDING ISLAND ROAD, SUITE B",BLUFFTON,SC,29910,US,843-815-3000,32.255,-80.8509
221,CITADEL MALL,2070 SAM RITTENBURG BLVD.,CHARLESTON,SC,29407,US,843-573-0891,32.8013,-80.0307
204,COLUMBIANA STATION SHOPPING CENTER,1110 BOWER PARKWAY,COLUMBIA,SC,29212,US,803-749-0756,34.068,-81.1594
1015,TARGET CENTER,10204A TWO NOTCH ROAD,COLUMBIA,SC,29229,US,803-699-8380,34.1184,-80.88
323,MAGNOLIA MALL,"DAVID MCLEOD BLVD, SUITE 1500",FLORENCE,SC,29501,US,843-413-1321,34.192,-79.8322
220,THE SHOPS AT GREENRIDGE,1125 WOODRUFF ROAD,GREENVILLE,SC,29607,US,864-284-6199,34.83,-82.2998
1200,KMART CENTER,1114 BOWMAN ROAD,MT PLEASANT,SC,29464,US,843-800-3032,32.812125,-79.852181
191,MALL OF SOUTH CAROLINA,600 COSTAL GRAND CIRCLE,MYRTLE BEACH,SC,29577,US,843-916-9148,33.7029,-78.9242
1139,COASTAL NORTH TOWN CENTER,1536 HIGHWAY 17 NORTH,NORTH MYRTLE BEACH,SC,29582,US,843-213-2103,33.840626748997,-78.65715709898
692,MANCHESTER VILLAGE,548 JOHN ROSS PARKWAY,ROCK HILL,SC,29730,US,803-324-2393,34.9428,-80.977
190,WESTGATE PLAZA,"205 WEST BLACKSTOCK ROAD, SUITE 960",SPARTANBURG,SC,29301,US,864-595-9455,34.9395,-81.9944
324,AZALEA SQUARE,355 AZALEA SQ. BLVD.,SUMMERVILLE,SC,29483,US,843-873-4065,33.038,-80.1614
1124,EMPIRE MALL,1080 W EMPIRE MALL,SIOUX FALLS,SD,57106,US,605-362-6550,43.51076,-96.774622
760,HAMILTON CROSSING,221 HAMITLON CROSSING DRIVE,ALCOA,TN,37701,US,865-379-1480,35.7694,-83.9854
1222,THE PINNACLE,434 PINNACLE PARKWAY,BRISTOL,TN,37620,US,423-217-6696,36.591865,-82.255493
126,HAMILTON VILLAGE,"2020 GUNBARREL ROAD, SUTIE 182",CHATTANOOGA,TN,37421,US,423-892-3122,35.0317,-85.1505
683,GOVERNOR&#39;S SQUARE,"2801 WILMA RUDOLPH BLVD, UNIT 195",CLARKSVILLE,TN,37040,US,931-645-2255,36.589,-87.2877
375,COUNTRYWOOD CROSSINGS,2393 N. GERMANTOWN PARKWAY,CORDOVA,TN,38016,US,901-386-5302,35.1907,-89.7962
285,COOL SPRINGS MARKET,"2000 MALORY LANE, SUITE 270",FRANKLIN,TN,37067,US,615-778-0595,35.9493,-86.8155
704,THE COLUMNS,1165 VANN DRIVE,JACKSON,TN,38305,US,731-660-4344,35.665,-88.8616
331,MALL AT JOHNSON CITY,2011 NORTH ROAD STREET,JOHNSON CITY,TN,37601,US,423-282-4430,36.3392,-82.3779
721,KINGSPORT PAVILION,2626 EAST STONE DRIVE,KINGSPORT,TN,37660,US,423-245-3412,36.5529,-82.4916
125,THE COMMONS,221 NORTH PETERS ROAD,KNOXVILLE,TN,37923,US,865-531-2221,35.9152,-84.084
327,NORTHSIDE MARKETPLACE,2305 GALLATIN PIKE,MADISON,TN,37115,US,615-855-1443,36.3066,-86.6822
376,CENTENNIAL COMMONS,766 POLO GROUNDS BLVD,MEMPHIS,TN,38125,US,901-737-2216,35.052,-89.8045
1306,COLLEGE SQUARE MALL,"2550 E MORRIS BLVD, SUITE 9",MORRISTOWN,TN,37813,US,423-438-0444,36.221,-83.262
284,PROVIDENCE MARKET PLACE,"401 SOUTH MT. JULIET ROAD, SUITE 605",MT. JULIET,TN,37122,US,615-773-6160,36.1679,-86.5076
321,THE AVENUE MURFREESBORO,2615 MEDICAL CENTER PARKWAY,MURFREESBORO,TN,37129,US,615-896-8882,35.8603,-86.448
289,NASHVILLE WEST,6812 CHARLOTTE PIKE,NASHVILLE,TN,37209,US,615-354-0102,36.1355,-86.8912
1228,MAIN STREET,369 SOUTH ILLINOIS AVENUE,OAK RIDGE,TN,37830,US,865-294-0792,36.008779,-84.254938
1216,RIVER LANDING,"713 WINFIELD DUNN PARKWAY, #5",SEVIERVILLE,TN,37876,US,865-868-3410,35.8805,-83.57
754,THE VILLAGE AT ALLEN,170 E. STACY ROAD,ALLEN,TX,75002,US,972-678-0650,33.1246,-96.6592
424,PARKS AT ARLINGTON,3891 SOUTH COOPER STREET,ARLINGTON,TX,76015,US,817-987-4800,32.6784,-97.1288
347,DOMAIN CROSSING,3210 KRAMER LANE,AUSTIN,TX,78758,US,512-339-3299,30.3978,-97.7266
755,HILL COUNTRY GALLERIA,3921 MARKET STREET,BEE CAVE,TX,78738,US,512-263-2953,30.3076,-97.9366
1261,SUNRISE MALL,"2370 N EXPRESSWAY, BLDG. F",BROWNSVILLE,TX,78521,US,956-465-2013,25.952203,-97.503827
713,UPTOWN VILLAGE,305 WEST FM 1382,CEDAR HILL,TX,75104,US,972-291-5530,32.6018,-96.9432
4617,THE PARKE,"5001 183A TOLL ROAD, SUITE A",CEDAR PARK,TX,78613,US,512-528-0091,30.530978,-97.8199
1113,THE SHOPS AT LA PALMERA,"4938 SOUTH STAPLES STREET, SUITE A-1",CORPUS CHRISTI,TX,78411,US,361-980-1535,27.70894,-97.3677
387,GALLERIA,13838 DALLAS PARKWAY,DALLAS,TX,75240,US,972-239-5455,32.9353,-96.8208
709,PARK LANE,8030 PARK LANE,DALLAS,TX,75231,US,214-696-5800,32.8706,-96.7685
